id,latitude,longitude,datetime,decibel_level,hour,day_of_week,is_weekend,temperature_c,humidity_%,wind_speed_kmh,precipitation_mm,traffic_density,near_airport,near_highway,near_construction,population_density,park_proximity,industrial_zone,vehicle_count,honking_events,public_event,holiday,school_zone,noise_complaints,sensor_id
465,40.88486901938980,-73.88966976008770,2023-06-30 18:46:00,45.2177475062519,18,4,0,11.420225195949500,52.9174359730128,21.928150911686100,3.923106886236740,1,0,0,1,29573,0,0,14,3,0,0,1,1,27
466,40.64994823180950,-74.09934394608880,2023-10-16 03:22:00,65.4693490206037,3,0,0,21.336557285603900,86.81133863970920,38.12710153052560,0.21421773881954300,5,0,1,0,6108,0,0,12,2,0,0,0,0,44
467,40.614284834512700,-74.00243112836790,2023-11-01 09:49:00,83.97767016745980,9,2,0,30.01135341792890,28.097265655368200,7.2116052246256200,0.852442136860251,4,0,0,0,5266,0,0,27,5,0,0,0,3,32
468,40.847439651275800,-74.18027023355460,2023-02-13 00:09:00,55.521072827310100,0,0,0,17.317322313780600,86.23851451021570,28.965439153305300,1.5454752152162200,5,0,1,1,5945,1,0,21,2,0,0,0,4,12
469,40.58943833540780,-73.96222698125660,2023-10-06 20:45:00,56.65676954508420,20,4,0,20.29467751501890,71.33530603124660,32.48958154434990,3.3350755215270000,2,1,0,0,9985,1,1,21,7,0,0,0,0,1
470,40.885289015776200,-73.92848770802120,2023-05-07 16:16:00,72.6402978157286,16,6,1,24.667347098669600,64.62491620539140,27.165153253394500,0.4878231516124450,2,0,0,0,23068,1,1,19,2,0,0,1,0,46
471,40.504861789875900,-74.08612513194840,2023-11-09 03:25:00,49.571984847903500,3,3,0,12.323742446598300,65.1694428726494,24.276891209061600,3.2483909569785300,4,0,1,0,25700,0,0,18,5,1,0,0,1,43
472,40.887951530683100,-73.71798557641730,2023-05-23 04:44:00,58.67244970114960,4,1,0,20.567698302998100,77.87093538773980,22.59251124344730,1.02044655207408,2,0,0,0,9366,1,0,19,4,0,0,0,1,40
473,40.51726396478020,-73.74527269453140,2023-07-16 12:34:00,70.96441137581750,12,6,1,12.81656925567490,27.484390506587500,34.43721930314780,0.41876202312040500,1,0,0,0,3551,1,0,18,5,0,1,1,1,29
474,40.85645724547920,-73.83892838227200,2023-01-26 12:02:00,58.65714152310600,12,3,0,24.05377106943710,55.33280264958790,32.86586388658,2.8458041667084700,2,0,0,0,4848,0,0,20,2,0,0,0,2,9
475,40.71108044363450,-73.93330668561730,2023-03-17 20:46:00,62.640300127890300,20,4,0,19.05982133566210,68.79637967825310,4.891548847223980,0.19059794297828200,3,0,0,1,4456,1,0,21,7,0,1,0,1,18
476,40.89718591844770,-73.76501542017620,2023-11-02 12:51:00,72.44185710315030,12,3,0,20.08916269787010,61.077431155149500,33.94350628123510,1.4462537239082200,4,0,0,0,20142,0,0,22,6,0,1,0,1,45
477,40.52951862589420,-74.13467382808830,2023-09-30 04:12:00,69.21546083536560,4,5,1,12.521809818069900,78.29453497163060,16.5627447776177,0.13201420352082700,4,0,0,0,13031,0,0,34,3,0,0,0,1,36
478,40.72154171376050,-73.80474510286260,2023-07-27 21:21:00,67.66818396295400,21,3,0,22.949226517275500,25.059019630794600,10.147873199832400,0.8814112137609650,4,0,0,0,21139,0,0,15,4,0,1,0,0,16
479,40.88772101424760,-74.13758959301660,2023-02-02 09:57:00,61.60877720729960,9,3,0,32.592990448617100,68.34907276494160,34.790742720557000,1.8379727186628800,3,0,0,0,21026,0,0,21,6,0,0,0,1,35
480,40.70923913766810,-73.8028946687253,2023-10-18 19:36:00,68.70061115268960,19,2,0,10.944618132002600,57.38194112693020,17.280991985349700,1.6243819579800900,5,1,0,0,9119,0,0,18,3,0,1,0,0,36
481,40.7517594552541,-74.06211621587430,2023-05-11 17:32:00,63.762673199002400,17,3,0,15.621686946467300,46.541260478596000,32.33458760707270,1.037229822990660,1,0,1,0,29777,1,0,32,3,0,0,0,1,4
482,40.77829947559390,-73.7614547094909,2023-10-04 23:24:00,69.57805609925790,23,2,0,19.621252319176600,43.81924875638220,10.53614447823380,1.1209002506986100,4,1,1,0,11162,0,0,12,4,0,0,1,0,40
483,40.68181642590710,-73.7279789530873,2023-12-06 02:24:00,60.03067974882020,2,2,0,23.504843483970700,63.458284294193500,0.15717285688871200,0.5143563099338080,2,0,0,0,2660,0,0,26,3,0,0,0,0,43
484,40.751023232033600,-74.12560201529750,2023-11-21 09:43:00,63.17431025620460,9,1,0,14.083176002973700,82.36967622509850,19.818367716117800,1.2171804506228200,1,1,0,0,28151,1,0,18,7,0,0,1,1,35
485,40.733725724769200,-73.96866219746730,2023-08-20 10:49:00,55.10042207447990,10,6,1,-1.831212030999180,54.73231482707810,4.0091302657153700,6.126089788656300,2,0,0,1,25613,0,0,19,4,0,0,0,2,19
486,40.86046320419640,-73.70950631091870,2023-07-14 16:19:00,64.64992389993770,16,4,0,27.514326459148200,77.7306214853844,30.175038220996400,3.800288009039430,1,0,1,0,14208,1,0,18,6,0,0,0,1,6
487,40.51817855213660,-73.95829628201340,2023-06-19 08:03:00,56.88999136371160,8,0,0,23.323542837089000,48.15094672907770,11.043005442776400,0.31385241727060800,1,0,1,1,11716,1,0,25,4,0,0,0,4,31
488,40.61238527583690,-73.76822623874270,2023-02-19 14:16:00,53.85953549838010,14,6,1,5.799367286593350,27.167612395522400,17.74582586413920,0.060466481128994700,2,0,1,0,22970,0,0,19,5,0,1,0,0,27
489,40.880164593630600,-73.90563423893430,2023-07-03 07:03:00,67.58661147855390,7,0,0,13.74701845754310,24.305401552104700,3.4813426036621700,5.421838005862810,2,0,0,0,14009,1,0,26,7,0,0,0,1,3
490,40.856105513556400,-74.0123350460402,2023-08-20 08:40:00,67.1273977585766,8,6,1,28.97727700669130,23.59340599265740,11.466369937890100,1.496261920757680,1,0,0,0,20960,0,0,22,3,0,0,0,0,36
491,40.68226270111430,-74.05710822223710,2023-03-11 10:45:00,72.82873734948570,10,5,1,28.134574929205100,46.610509937036900,31.25960973034290,1.5436788347068200,4,0,0,1,23842,1,0,21,2,0,1,0,0,36
492,40.74805303912060,-74.09838845445700,2023-08-20 03:46:00,60.68874430424900,3,6,1,24.570480158752600,43.606642558508900,6.063516476092780,3.03479337338129,2,0,0,0,26884,0,0,7,3,0,1,0,2,2
493,40.610952473192500,-73.81910090431120,2023-09-27 07:17:00,69.08052846836760,7,2,0,16.76721296228100,70.25559165357990,25.886382445078300,0.7557649820561540,3,0,0,0,12727,0,0,24,3,0,0,0,0,48
494,40.5752484638895,-74.00672974658850,2023-07-27 20:27:00,70.50797572273660,20,3,0,18.58091193168760,71.99750511094060,36.69703411218010,1.3152032282007600,3,0,0,0,23509,0,0,21,3,0,0,0,1,37
495,40.68547936197600,-73.94436226889960,2023-07-03 02:53:00,69.44773807831600,2,0,0,17.083519364117100,23.559777818361800,27.19347039030880,6.925905998731300,1,0,1,0,14921,1,0,15,4,0,0,0,0,15
496,40.64134089121040,-73.95383725999940,2023-10-14 22:42:00,56.743463171978600,22,5,1,25.897678482881900,35.478628402231000,32.440867571689100,2.2303901743881600,5,0,0,0,27804,0,0,16,2,0,0,0,0,37
497,40.73346244474040,-73.91136048538340,2023-03-26 23:09:00,66.49363482271190,23,6,1,11.86910315453420,39.19832951112300,4.358865172156630,0.33386916832458300,1,1,1,0,14021,0,0,23,2,0,0,0,0,23
498,40.53109385478600,-73.76721142718770,2023-04-26 12:41:00,68.64140296054660,12,2,0,12.359402415810600,58.33283888999670,10.029273040082200,0.2859557362149940,1,0,0,1,20307,1,1,21,0,0,0,0,1,44
499,40.88975792306650,-73.70963032820830,2023-08-01 06:48:00,65.07178466907940,6,1,0,25.07192210785210,30.116065673486500,35.78155408962360,0.45697751887232800,4,0,1,0,12233,0,0,18,2,0,0,1,0,47
500,40.89448429779180,-73.9962078957131,2023-02-10 23:18:00,44.13522341628920,23,4,0,17.68946981141910,29.375885358000000,28.604224544723600,2.910960283174170,4,0,1,0,20092,1,0,18,5,0,0,0,1,6
501,40.7792646856079,-73.78624053894690,2023-01-05 05:59:00,66.6048962397348,5,3,0,27.64927148817670,86.06522224455710,25.582153055092400,0.7001847528484750,5,0,1,0,29915,0,0,23,3,0,0,0,2,33
502,40.71443854653770,-73.81773610267260,2023-08-22 14:25:00,87.12531039397240,14,1,0,13.29941455113620,76.29420351084470,26.550669444868,0.04324180593302970,5,0,1,0,13600,1,0,22,3,0,0,0,1,5
503,40.62381104651450,-73.91323552427220,2023-08-01 00:51:00,61.39960731243020,0,1,0,17.616551477628200,32.64584314638190,16.568022172185700,5.7710441594411800,5,0,1,0,21555,0,0,17,2,0,0,0,0,21
504,40.82551800788280,-73.72197642819400,2023-11-14 07:43:00,57.719229021446800,7,1,0,11.543109106092300,48.45974655338440,1.7822652647061300,0.3719687126710030,5,1,0,0,29528,0,0,21,3,0,0,1,2,28
505,40.773892469021600,-74.0997627422358,2023-03-16 17:04:00,68.73348559711400,17,3,0,18.05153876996500,44.893539948029600,31.37766168282920,0.01920831757436300,5,0,0,0,11501,1,0,27,2,0,0,0,3,21
506,40.565046775738000,-74.1453678948452,2023-02-01 08:21:00,68.12378210466570,8,2,0,7.650171441008410,75.3702851845785,27.148529448614200,0.5413394855238790,1,0,0,1,9422,1,1,22,5,0,0,1,2,24
507,40.86437087379750,-73.7730190165223,2023-08-14 13:42:00,76.92735165416410,13,0,0,14.58656605331530,55.714904153468500,18.912178564509000,0.5358341521668370,1,0,1,0,20134,1,0,12,2,0,0,0,1,28
508,40.829014897169300,-73.98042509168310,2023-09-11 05:31:00,52.42131844091110,5,0,0,7.946222945503180,28.949481589542700,35.990384614730300,1.0963809897183900,3,0,1,0,16739,0,0,17,4,0,1,0,0,11
509,40.879919965316800,-73.77651557289650,2023-01-08 02:45:00,72.31380252574990,2,6,1,22.85746263233880,71.72944442093710,13.446386599404000,5.061226898632170,3,0,0,0,11885,1,0,30,2,0,0,0,4,22
510,40.79028780335530,-73.75345489740230,2023-07-17 10:25:00,70.90422061251460,10,0,0,23.01612537831760,47.782158475744300,11.772869769249400,4.2269882969057,2,0,0,0,8476,1,0,25,1,0,0,0,2,46
511,40.74536607837430,-74.16877120319050,2023-10-31 12:33:00,63.57853463059450,12,1,0,5.888160886609590,38.404697334250300,34.91185300317770,1.220903576362600,1,0,0,1,8931,1,0,19,2,1,0,0,3,46
512,40.667297214516200,-73.75826761850700,2023-10-23 16:55:00,68.3868731792169,16,0,0,27.33720021850400,46.28490354145040,31.879506190359400,1.058318338355310,5,0,1,0,14699,1,0,16,1,0,0,0,0,34
513,40.8730913933416,-73.9758404723153,2023-06-04 17:06:00,75.29457481598360,17,6,1,35.48190588493900,54.842959452482700,20.59919242593380,1.6194028321379600,2,0,0,1,3804,1,0,20,3,0,0,0,2,37
514,40.84642555580020,-73.94478375549790,2023-05-30 16:30:00,73.7231538002845,16,1,0,18.322044707154400,44.018086149190700,5.229389578314000,0.5579839141631760,4,0,0,0,17136,1,0,23,2,0,0,0,0,41
515,40.518087468042500,-73.8867037444534,2023-06-09 23:06:00,53.569806879262700,23,4,0,13.512200178427500,36.93340408142310,8.602858858602100,0.10719186994854300,1,0,0,0,22828,1,0,21,0,0,0,0,1,17
516,40.5105467897989,-73.73680869663500,2023-07-08 20:56:00,73.20158186755490,20,5,1,37.77031413702130,47.895142016278600,26.249119616352300,5.601125090652310,3,0,0,0,18225,1,0,10,1,0,0,0,1,15
517,40.65058534675120,-74.19044195278510,2023-05-11 20:12:00,64.35311394967480,20,3,0,8.767220511882420,21.34210375249290,15.401649513616500,0.4133079713143920,1,0,0,0,6575,0,0,15,5,0,0,0,1,29
518,40.82422133231270,-73.9615782658411,2023-11-06 15:53:00,65.72874098015520,15,0,0,18.140745268083700,74.07484922674200,33.45892766663890,0.4422929167792410,1,0,0,0,12775,0,0,18,2,0,0,0,0,34
519,40.89491045172600,-73.85613897878470,2023-03-09 06:34:00,65.73196991001690,6,3,0,19.257355908423500,31.966142549731000,37.998200373288200,1.2790624209913200,1,0,1,1,24894,0,0,20,1,0,0,1,0,41
520,40.56016675644140,-73.83864652115090,2023-08-20 11:51:00,63.4975701120174,11,6,1,27.4160333431669,23.073322954144600,32.22547701099670,1.3530259774276000,1,0,0,0,11681,1,0,18,0,0,1,0,1,43
521,40.73765228614090,-73.85373378423150,2023-08-18 10:07:00,76.91707497107070,10,4,0,20.51817282588750,65.75890850335550,15.101816919822300,0.03721247430224040,4,0,0,0,15918,0,0,24,1,0,0,0,2,22
522,40.65235634265240,-74.13278243529590,2023-03-04 19:38:00,64.16282040150790,19,5,1,14.509562729480800,74.17552901765710,31.547457169257000,0.320231260118191,3,0,1,0,23789,0,0,17,4,0,0,0,1,27
523,40.88796575912580,-74.05030220581420,2023-11-15 09:43:00,53.80453871616830,9,2,0,11.341709407284300,76.96803921149900,14.057666938827300,0.9501282433266000,1,0,1,0,14106,0,1,17,2,0,0,1,1,38
524,40.83684756925430,-74.0206422372915,2023-08-08 23:26:00,61.06470144030270,23,1,0,15.60724725827710,54.545642786242,6.684003510625360,2.302322385231510,4,0,1,0,20918,1,0,21,5,0,0,0,0,15
525,40.83533148188450,-73.79778139616030,2023-08-29 04:04:00,66.78694716810480,4,1,0,10.951508473384000,34.37577292829900,1.3357281946343000,0.5186258368878680,2,0,0,0,25241,1,0,15,3,0,0,0,1,21
526,40.68747726391800,-74.06062006379270,2023-07-15 12:10:00,77.29214784297050,12,5,1,18.33477723849280,71.60593740748790,15.4286685104408,1.0998760992032200,1,0,1,0,1607,1,0,21,5,0,0,0,5,4
527,40.665927800935100,-74.0946475180664,2023-08-23 09:14:00,71.03094684948830,9,2,0,14.050626740976600,68.9799154008036,36.14237214789130,1.6299294791671300,4,0,0,0,24778,0,0,14,3,0,0,0,1,47
528,40.609362828772300,-73.72127599048100,2023-12-16 09:58:00,56.49464721252960,9,5,1,7.541735446971750,37.23895138722210,9.55946351022706,4.389121161076850,5,0,1,0,5618,1,0,19,4,1,0,0,2,18
529,40.52255019866040,-74.19556835744330,2023-03-06 16:04:00,89.85189916678890,16,0,0,26.786020518624300,83.23854291039550,8.26052659719136,0.7892595528006480,2,0,0,0,15089,0,0,17,3,0,0,0,0,7
530,40.84588895050200,-73.70108957215900,2023-09-03 07:39:00,67.6477531097798,7,6,1,14.516292335996700,27.30600206579800,38.792831409641600,0.28672082972231300,3,0,0,1,16568,1,0,17,2,0,0,1,1,16
531,40.82516040365200,-73.86158935057130,2023-05-30 21:45:00,77.75390737999020,21,1,0,9.123042365172810,88.7881767713928,1.0001645140236800,1.3438371248564900,1,0,0,0,21344,0,0,18,2,0,0,0,2,35
532,40.89988706931450,-73.78576535027540,2023-05-09 09:54:00,63.482855664227700,9,1,0,16.82218605858720,80.21734676842250,31.431286015750200,2.746532013275670,1,0,0,0,5257,1,0,23,2,0,1,0,1,12
533,40.89865473482960,-74.0526903018269,2023-03-06 14:21:00,70.3335924470545,14,0,0,18.478600961773600,68.15290518353530,12.854798229634800,0.23275250464911300,4,0,1,0,16931,0,0,17,4,0,0,0,1,7
534,40.72217268224110,-74.19284236116650,2023-04-03 07:25:00,73.39468504518410,7,0,0,5.774732920946760,85.7124921795883,1.4995182747863700,1.1056698808074200,3,0,0,1,22996,1,0,17,4,0,0,0,2,41
535,40.8075949660722,-73.83106524071920,2023-12-18 08:18:00,77.18194711754260,8,0,0,20.32153366988030,70.56178178265960,36.71210160838330,0.035890394950430200,5,0,0,1,16794,0,0,18,2,0,1,1,0,10
536,40.87790629195300,-73.78292770149970,2023-03-25 04:28:00,75.57368305378230,4,5,1,10.669897019168100,33.331989792103200,5.585693208383340,0.06827043031935720,2,0,0,1,11223,0,0,10,1,0,1,0,1,1
537,40.839858956271000,-73.82976193402320,2023-09-23 17:10:00,73.72197000072980,17,5,1,29.977201664335500,50.95092966789680,22.071171349027800,1.3192444039958100,3,0,0,0,17585,1,0,25,4,1,0,0,1,12
538,40.59893924069730,-74.12857485634960,2023-06-25 23:13:00,61.849132688058900,23,6,1,21.667723584537100,25.005211703214500,10.962168297181900,0.7082059319115,1,0,1,0,23943,0,0,14,2,0,0,1,1,27
539,40.680217654124000,-73.82328603887150,2023-09-04 03:44:00,59.28253958043940,3,0,0,15.200700069234800,47.27601956016810,2.6077120873876400,3.7300453068550400,4,1,1,1,22515,1,0,18,1,0,0,0,1,28
540,40.5516637660606,-73.81553860894620,2023-06-25 18:51:00,68.32607510324200,18,6,1,12.783825607778500,71.9122113816046,1.9968994265351600,1.84338210541915,5,0,1,0,2364,1,0,23,4,1,0,0,0,18
541,40.88162041090350,-73.87072974216500,2023-04-03 17:14:00,74.33128072341070,17,0,0,17.265226047054600,47.05103456515720,4.622267953453550,1.2100270601673400,4,1,0,0,1751,1,0,17,3,0,0,0,1,1
542,40.74246985378040,-73.8169420336022,2023-02-18 18:11:00,62.77279299223390,18,5,1,22.28953519108300,43.12059228276940,2.854680555575200,1.0482789590808100,2,0,0,1,14237,0,0,19,2,1,0,0,0,50
543,40.59145712220140,-73.77703928016110,2023-08-13 19:41:00,75.65171965714390,19,6,1,17.8215410999036,61.67490057572180,30.422324620796900,1.3753065203897500,3,0,0,0,15708,1,0,16,4,0,0,0,0,23
544,40.76868027376230,-73.89319794288130,2023-09-18 14:08:00,79.52616745486180,14,0,0,16.479888350042000,81.05431702992270,19.422648091337200,0.08255842975215140,4,0,0,0,8545,1,0,25,3,0,0,0,1,39
545,40.74725129618320,-74.15569764301520,2023-05-31 05:59:00,55.83679080926580,5,2,0,18.40859203572530,23.33082347822790,13.715683653959200,4.465994117155700,4,0,0,0,6344,0,0,18,4,0,0,0,0,17
546,40.64326508721310,-73.9561860951664,2023-01-21 04:41:00,56.630792962037200,4,5,1,13.772987481341300,46.982930428981500,16.734756405280300,12.75797013419860,1,0,1,0,2205,0,0,14,5,0,1,0,0,45
547,40.54542303687990,-74.1611753326642,2023-10-03 13:55:00,63.59624941094660,13,1,0,15.597558512098700,31.07685192706840,37.15786942290490,0.40053230425627900,4,0,0,0,10512,0,0,14,4,0,1,0,2,42
548,40.76862927823710,-73.9962284844838,2023-01-23 03:37:00,68.07612668189200,3,0,0,3.3994529276649700,68.67479755123090,36.430072509525900,0.25653730695044300,5,0,0,0,4887,0,0,10,2,1,0,0,1,46
549,40.70812308036150,-73.99644675543720,2023-01-27 00:11:00,59.75432986232950,0,4,0,24.816083615966600,27.40071923017940,28.627059204903100,0.30998281432565200,3,0,0,0,2330,1,0,24,3,0,0,0,1,1
550,40.808927356694300,-74.16699507792990,2023-04-19 20:00:00,78.52202678867140,20,2,0,20.091584462252300,66.53654310061710,35.38729509686750,2.16366998517558,2,0,0,0,9622,1,0,20,1,0,0,0,1,38
551,40.708065400444800,-74.02558973301530,2023-02-27 17:39:00,69.24066861518450,17,0,0,12.585809091766000,40.032660955853500,12.785921103505000,2.1661128525516100,4,0,1,0,27741,1,0,16,1,0,0,0,0,4
552,40.84087260012740,-74.14450095060430,2023-03-30 09:00:00,65.3944704824074,9,3,0,31.291144869486700,33.92417696160570,15.244373040331300,3.7667519003647200,5,0,0,0,24903,1,1,17,1,0,0,1,0,15
553,40.720762735509800,-73.79588239499540,2023-03-25 08:38:00,50.64090476131470,8,5,1,18.609115362746700,85.54467904774900,24.548487274169100,2.787253462134390,2,0,0,0,5683,0,0,14,7,0,0,1,1,21
554,40.724375188614200,-73.72615598701780,2023-06-30 12:31:00,51.84184183572490,12,4,0,10.746994996173600,21.29672037221690,24.945037891890600,1.1945458592721700,5,0,0,0,28693,0,0,28,1,0,0,0,3,21
555,40.85066144106330,-74.16384176237100,2023-02-08 14:45:00,67.81009250281810,14,2,0,23.997161950293200,50.64440903226980,19.26799352049360,1.8979138261029900,4,0,1,0,19658,1,0,18,2,1,0,0,0,22
556,40.66139314648500,-73.72244239635420,2023-03-10 21:17:00,43.67404373845160,21,4,0,20.78633751556480,21.513889472325600,16.026313937518100,2.331329825386290,4,1,1,0,24907,1,0,18,2,0,1,0,0,44
557,40.55360609138030,-73.93871170033160,2023-03-11 16:24:00,75.12637409644070,16,5,1,20.762059898389500,53.85151336730300,39.44721246434780,1.4379003469583100,3,0,0,1,4365,1,0,27,4,0,1,0,0,14
558,40.51151307052530,-74.05021716102310,2023-03-30 16:58:00,63.418461556276800,16,3,0,15.019710767438900,55.07331644560930,32.84494504470900,1.2911955123478900,1,0,0,0,18647,0,0,13,0,0,0,0,0,35
559,40.80205490226950,-74.16156896236190,2023-12-01 02:51:00,97.43092969594730,2,4,0,21.153470066446200,42.51637299763230,17.399207915521800,2.071824043910690,5,0,0,0,27971,1,0,20,1,0,0,0,2,4
560,40.74812382054140,-73.94968786596480,2023-09-06 09:05:00,88.07916250616110,9,2,0,16.16769196845230,29.25132442675170,29.09169908958270,1.6305145994979200,1,0,0,0,21620,0,0,19,3,0,0,1,1,35
561,40.781631907239700,-73.80274222775460,2023-09-09 10:09:00,63.18550930752480,10,5,1,21.891590161520900,46.34712764141330,10.782467730098400,2.0653249951956600,1,0,1,0,5299,0,1,19,2,0,0,1,1,32
562,40.585185664603600,-73.84645676136670,2023-01-13 18:02:00,63.93662997468690,18,4,0,4.665388821925530,67.05840579527960,4.006773049493200,1.897910790537210,2,0,1,1,4733,1,0,18,3,0,0,0,0,28
563,40.55454859023470,-74.17488699426800,2023-08-09 08:10:00,74.95581514002030,8,2,0,14.962885759145700,74.76770660511210,14.097241022109600,2.5402007160450000,2,0,1,1,2665,0,0,19,2,0,0,0,0,12
564,40.50581786626720,-74.16354908231610,2023-09-28 21:14:00,82.03172609918040,21,3,0,30.055085684657400,57.15254216717000,16.11891200493580,2.058938506096820,5,0,0,0,1860,1,0,19,3,0,0,0,1,30
565,40.640235023522600,-73.99856335868370,2023-03-12 00:01:00,48.61970942563980,0,6,1,12.630527812197900,61.28840761078290,0.6614849824268320,1.4668656646973100,1,0,1,0,18228,0,0,24,4,0,0,0,2,9
566,40.73596707474190,-74.05235475297600,2023-10-18 16:56:00,47.13624534645310,16,2,0,13.773131917547700,34.04314597872570,32.59168006543580,2.2901302840473100,3,1,0,0,28618,1,0,25,5,0,0,0,0,19
567,40.65689761803990,-74.08380783847200,2023-04-06 04:02:00,58.779651944456200,4,3,0,14.864270630850200,40.11312332593550,14.36773609556730,1.1937911251332200,1,0,1,0,28916,1,0,24,0,0,0,0,2,16
568,40.67498996880950,-74.05949775054570,2023-06-07 02:25:00,70.82737583173870,2,2,0,9.496357048779500,31.33269270366510,23.21672663120590,0.5532764971096630,2,0,0,0,12681,0,0,20,4,0,1,0,0,30
569,40.8616634777975,-73.79825862835160,2023-07-30 15:53:00,69.96873590507600,15,6,1,2.5420345664022300,37.45067450032280,2.9585274908382400,0.0028384535198940400,1,0,0,0,27514,1,0,17,4,0,0,0,1,1
570,40.63930218680930,-73.73538597318410,2023-01-03 13:38:00,75.69771454983850,13,1,0,16.38589521033470,35.742074615787200,6.999873150023360,1.6417981432600100,4,0,0,0,17520,1,0,22,3,1,0,0,2,46
571,40.705595795663900,-73.99744865273620,2023-10-09 13:06:00,53.003024716346900,13,0,0,18.9510159685716,56.36141504738660,35.587749013102400,1.7863950226184100,4,0,0,0,23131,1,0,21,1,0,0,1,1,45
572,40.81346120509650,-73.74694449893380,2023-11-18 23:21:00,41.83856137031120,23,5,1,17.632464520229400,59.38821290535110,24.34750111531200,7.154602083261910,3,0,0,0,23878,0,0,9,1,0,1,0,0,23
573,40.65861711292850,-74.03925214937610,2023-07-07 00:07:00,73.58014195302150,0,4,0,16.98585006636480,86.14631945750530,38.011362006819400,0.8971993431564600,5,0,1,0,12424,0,0,15,7,0,0,0,2,12
574,40.74883468009120,-73.9617815068281,2023-10-23 01:30:00,56.71803727034770,1,0,0,18.30128609595270,33.68994529710660,39.950001375652700,1.0021903794846800,1,1,0,0,6786,0,0,20,1,0,0,0,1,5
575,40.8449454834987,-74.086985501092,2023-10-30 04:04:00,44.81512135611360,4,0,0,25.15989030085540,64.91729971130470,14.874404613323800,0.45079112373049700,4,0,0,0,27796,1,0,17,4,0,0,0,1,20
576,40.87980824946310,-73.87976197891210,2023-03-12 14:58:00,66.45063745959380,14,6,1,16.666876698495500,77.2081488291266,11.952122563331000,0.14629073787478600,5,0,0,1,10345,0,0,27,1,0,0,0,0,3
577,40.558829392371600,-73.7105094424126,2023-03-01 21:57:00,72.93175688218680,21,2,0,13.981421960389100,59.21690246481370,34.33424220636390,2.9638887345006000,4,0,0,0,29750,0,0,22,1,0,0,0,1,2
578,40.8706350500646,-73.89825345197830,2023-05-31 19:57:00,63.77942867878720,19,2,0,16.032121605783400,37.8502556750753,39.94445708149820,0.574513830592655,5,0,1,0,26554,0,0,23,3,0,0,0,0,43
579,40.69684651723180,-74.02109295794320,2023-11-08 10:24:00,60.42151613817510,10,2,0,22.05542731829740,38.37851610140000,25.185649369298300,1.8776088528419900,5,0,0,1,26144,0,0,23,2,0,0,0,2,20
580,40.60329775531960,-73.87609127700470,2023-03-11 21:22:00,63.406377678540900,21,5,1,27.884188149802700,22.747713714970000,31.805628900460900,2.3280498109230900,4,0,0,1,28486,1,0,28,4,0,0,0,1,2
581,40.683654302495300,-74.13853966076730,2023-07-20 13:16:00,61.29417237599220,13,3,0,13.602993825815800,41.38109585839370,31.269834352611000,1.2744287424791800,2,0,1,0,23584,0,0,24,4,0,0,1,2,48
582,40.89201303011420,-73.7556704598673,2023-09-28 06:04:00,51.51952888059830,6,3,0,18.692536509202200,72.12225753023660,14.213588328781900,4.1806347478740900,5,0,1,0,27986,0,0,20,3,0,0,0,1,40
583,40.69704723759720,-73.94845802461010,2023-08-24 02:09:00,57.853193230095700,2,3,0,20.36850209355170,23.326243004497700,22.97081521028350,1.1732361234967100,1,0,0,0,12598,0,0,29,4,0,0,0,0,35
584,40.631500644115,-73.97532512898020,2023-11-09 16:04:00,70.21279905013810,16,3,0,11.05195395289820,35.35066977533820,33.322277650568500,0.670689889024518,4,0,1,0,9325,1,0,22,2,0,0,0,3,4
585,40.75336034172670,-73.90706760577330,2023-05-28 22:34:00,68.216785413765,22,6,1,18.142920170490400,69.43627489722470,27.524555050442200,4.527027300454810,2,0,0,1,19445,1,0,21,6,0,0,0,0,36
586,40.59605824751130,-73.8876080686053,2023-01-29 15:33:00,66.6805980596682,15,6,1,7.740282998605330,74.78560939760140,0.8465525592815300,3.9546984146260200,4,0,1,0,5378,1,0,18,1,0,0,0,2,40
587,40.53034533124350,-74.16411209688670,2023-06-22 16:30:00,55.04851518146620,16,3,0,5.616647873824210,51.87228870433500,13.468226755901300,0.3583489012466670,3,0,0,0,12045,0,0,19,1,0,0,0,3,6
588,40.55155188876430,-73.8586913893883,2023-07-27 06:49:00,63.184968378643300,6,3,0,20.567224855245800,68.86520369350540,5.779027863784210,0.05260790783313870,1,0,1,0,4730,0,0,21,3,0,1,0,2,14
589,40.55121833558310,-74.07903415984220,2023-07-23 05:41:00,43.22934953557150,5,6,1,15.312876810684500,47.15665180584240,9.318888483121560,0.18858961490785700,3,0,0,0,12684,0,0,20,1,0,0,1,3,15
590,40.56076107740490,-73.84302368374670,2023-06-13 13:43:00,66.7847666388539,13,1,0,19.415962853348500,31.193927151688900,36.219579099653000,0.6752785506427680,5,0,0,0,25702,1,0,18,3,0,0,0,1,49
591,40.555530869059800,-73.7887326028079,2023-12-29 07:55:00,79.28857707813570,7,4,0,17.87473516094160,47.87046454660350,1.475731556430730,7.169745434205260,5,0,0,0,7122,0,0,11,1,0,0,0,1,37
592,40.75634989792130,-73.79802074622370,2023-01-02 22:51:00,50.25867867957890,22,0,0,11.16519965935340,60.59774741422,8.79202847847695,1.6352276932163600,3,0,0,0,2795,1,0,13,3,0,0,0,2,33
